ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M
6392,3,2,239,3,10,4486,0,False,False,False,True,False,True,True,False,False
6393,3,1,146,2,8,5375,0,False,False,False,False,False,True,False,True,False
6394,5,1,173,2,4,4242,1,True,False,False,False,False,True,True,False,False
6395,4,3,220,3,6,4894,1,False,True,False,False,False,True,True,False,False
6396,3,5,185,3,5,4317,1,False,False,False,True,False,True,False,True,True
6397,4,2,170,2,5,4996,1,False,False,True,False,False,True,False,True,True
6398,4,3,250,3,4,5272,1,False,False,False,True,False,True,False,False,False
6399,3,4,145,3,7,4079,1,False,False,False,False,False,True,True,False,False
6400,3,2,211,4,1,5831,1,True,False,False,False,False,True,False,False,True
6401,5,5,249,3,1,4274,0,False,True,False,False,False,True,True,False,True
6402,3,3,237,2,8,5516,0,False,False,False,True,False,True,False,True,True
6403,4,5,144,2,8,5478,0,False,False,True,False,False,True,False,True,True
6404,4,4,171,3,6,4343,1,False,False,False,True,False,True,True,False,True
6405,3,1,203,3,4,4965,0,False,False,False,False,False,True,False,True,False
6406,5,1,137,4,1,4042,0,True,False,False,False,False,True,False,False,False
6407,4,2,212,3,3,5427,1,False,True,False,False,False,True,False,True,True
6408,3,3,209,3,2,4036,1,False,False,False,True,False,True,False,False,False
6409,3,4,223,3,7,5336,1,False,False,True,False,False,True,True,False,False
6410,3,2,164,2,7,4150,0,False,False,False,True,False,True,False,True,False
6411,3,3,220,3,6,5269,1,False,False,False,False,False,True,False,False,False
6412,3,4,216,3,3,5651,0,True,False,False,False,False,True,False,True,True
6413,3,2,215,2,7,5988,1,False,True,False,False,True,False,False,True,True
6414,4,2,146,3,4,5659,0,False,False,False,True,True,False,True,False,False
6415,5,2,168,2,10,5225,1,False,False,True,False,True,False,True,False,False
6416,4,4,218,6,8,5101,1,False,False,False,True,True,False,False,True,True
6417,4,3,143,4,2,4919,0,False,False,False,False,True,False,False,True,False
6418,3,1,233,3,7,5331,0,True,False,False,False,True,False,False,True,True
6419,4,1,195,3,2,4418,0,False,True,False,False,True,False,True,False,True
6420,4,2,206,2,5,4635,0,False,False,False,True,True,False,False,True,True
6421,4,5,181,3,1,5310,0,False,False,True,False,True,False,False,True,True
6422,4,2,150,4,1,5922,1,False,False,False,True,True,False,True,False,False
6423,3,5,258,4,3,4212,1,False,False,False,False,True,False,True,False,False
6424,4,3,149,4,1,4678,0,True,False,False,False,True,False,False,True,True
6425,5,1,163,3,4,4200,0,False,True,False,False,True,False,True,False,True
6426,3,3,259,2,8,4481,0,False,False,False,True,True,False,False,False,True
6427,5,1,187,2,7,4792,0,False,False,True,False,True,False,True,False,False
6428,3,5,172,3,1,5024,1,False,False,False,True,True,False,False,True,True
6429,3,5,139,2,2,5839,0,False,False,False,False,True,False,True,False,True
6430,5,1,203,3,2,4162,1,True,False,False,False,True,False,True,False,False
6431,3,3,150,4,1,4662,0,False,True,False,False,True,False,False,True,False
6432,3,1,201,6,10,5077,1,False,False,False,True,True,False,False,True,True
6433,3,4,194,2,7,5553,0,False,False,True,False,True,False,False,True,True
6434,3,4,159,3,4,4756,1,False,False,False,True,True,False,False,False,True
6435,4,2,238,2,9,4937,0,False,False,False,False,False,False,False,True,False
6436,3,5,189,2,8,4567,0,True,False,False,False,False,False,True,False,True
6437,2,1,173,2,1,4135,1,False,True,False,False,False,False,False,False,True
6438,4,1,171,4,2,5082,0,False,False,False,True,False,False,False,True,True
6439,5,3,154,2,3,5440,1,False,False,True,False,False,False,True,False,True
6440,4,1,173,3,4,4634,0,False,False,False,True,False,False,True,False,False
6441,3,4,186,6,8,4134,0,False,False,False,False,False,False,True,False,False
6442,4,1,224,3,9,5546,1,True,False,False,False,False,False,True,False,True
6443,4,3,186,3,9,5131,1,False,True,False,False,False,False,False,True,False
6444,4,4,196,3,5,5514,0,False,False,False,True,False,False,True,False,True
6445,2,2,149,3,4,4819,1,False,False,True,False,False,False,True,False,False
6446,4,3,224,2,8,5961,1,False,False,False,True,False,False,False,True,True
6447,3,1,154,2,10,5594,1,False,False,False,False,False,False,True,False,False
6448,3,3,170,4,3,4049,0,True,False,False,False,False,False,True,False,True
6449,3,4,150,2,6,5987,0,False,True,False,False,False,False,True,False,False
6450,5,2,240,3,7,4744,1,False,False,False,True,False,False,True,False,True
6451,3,3,139,2,4,5958,1,False,False,True,False,False,False,False,True,False
6452,3,3,251,3,2,5972,0,False,False,False,True,False,False,False,True,True
6453,4,4,237,3,4,4747,1,False,False,False,False,False,False,False,True,True
6454,3,2,227,3,4,4450,0,True,False,False,False,False,False,True,False,False
6455,5,5,131,5,1,5299,1,False,True,False,False,False,False,True,False,False
6456,5,2,161,3,8,5804,1,False,False,False,True,False,False,True,False,True
6457,3,5,195,3,9,4224,0,False,False,True,False,False,True,False,True,False
6458,2,3,266,2,1,5356,0,False,False,False,True,False,True,True,False,True
6459,3,2,198,2,9,4250,1,False,False,False,False,False,True,True,False,True
6460,4,3,200,4,10,4291,1,True,False,False,False,False,True,True,False,False
6461,6,1,196,4,2,5844,0,False,True,False,False,False,True,False,True,False
6462,2,1,285,5,4,5759,0,False,False,False,True,False,True,True,False,True
6463,4,2,265,2,2,5649,0,False,False,True,False,False,True,True,False,True
6464,3,2,131,5,8,5084,0,False,False,False,True,False,True,True,False,False
6465,5,4,216,3,2,5404,1,False,False,False,False,False,True,False,True,False
6466,4,1,253,4,1,5621,0,True,False,False,False,False,True,True,False,False
6467,5,3,230,4,4,5278,1,False,True,False,False,False,True,False,True,True
6468,4,1,173,4,1,4684,0,False,False,False,True,False,True,False,True,False
6469,3,5,206,2,4,4080,0,False,False,True,False,False,True,True,False,False
6470,5,3,189,5,7,4869,0,False,False,False,True,False,True,True,False,True
6471,3,5,270,3,1,4078,1,False,False,False,False,False,True,False,False,True
6472,4,4,266,3,3,5531,1,True,False,False,False,False,True,True,False,True
6473,3,5,270,3,7,5477,1,False,True,False,False,False,True,False,True,True
6474,3,4,216,8,8,4616,0,False,False,False,True,False,True,False,True,False
6475,3,1,147,8,6,4575,0,False,False,True,False,False,True,False,True,True
6476,3,2,270,6,10,4725,1,False,False,False,True,False,True,False,True,False
6477,3,2,261,8,3,5171,0,False,False,False,False,False,True,True,False,False
6478,3,3,261,8,3,4007,1,True,False,False,False,False,True,False,True,True
6479,4,2,177,6,3,4392,1,False,True,False,False,False,True,True,False,False
6480,4,4,142,10,7,4624,0,False,False,False,True,False,True,False,False,False
6481,5,4,222,3,10,4663,0,False,False,True,False,False,True,False,True,False
6482,4,4,186,7,9,5418,0,False,False,False,True,False,True,False,True,True
6483,3,2,177,3,8,5006,1,False,False,False,False,False,True,False,True,True
6484,4,1,251,4,3,4433,0,True,False,False,False,False,True,True,False,True
6485,3,5,240,7,9,5525,1,False,True,False,False,False,True,False,True,False
6486,3,4,260,4,10,5425,0,False,False,False,True,False,True,False,True,True
6487,4,2,206,7,3,4991,0,False,False,True,False,False,True,False,False,True
6488,4,3,242,2,3,4811,1,False,False,False,True,False,True,True,False,True
6489,3,1,194,3,1,5566,0,False,False,False,False,False,True,True,False,False
6490,5,1,232,3,10,1014,1,True,False,False,False,False,True,True,False,False
6491,6,2,279,4,10,1990,1,False,True,False,False,False,True,True,False,False
6492,6,4,251,4,10,1568,1,False,False,False,True,False,True,True,False,False
6493,6,1,300,5,10,1787,0,False,False,True,False,False,True,True,False,False
6494,7,3,133,5,4,1783,1,False,False,False,True,False,True,True,False,False
6495,6,1,283,4,8,1404,0,False,False,False,False,False,True,True,False,True
6496,7,4,296,4,8,1717,1,True,False,False,False,False,True,True,False,False
6497,6,2,261,4,8,1891,0,False,True,False,False,False,True,False,True,True
6498,6,2,286,4,3,1959,0,False,False,False,True,False,True,True,False,False
6499,6,1,298,4,1,1735,1,False,False,True,False,False,True,True,False,False
6500,6,1,287,4,1,1581,0,False,False,False,True,False,True,False,True,False
6501,6,5,251,4,3,1660,0,False,False,False,False,False,True,False,True,False
6502,5,2,231,5,4,1913,1,True,False,False,False,False,True,True,False,False
6503,5,1,249,5,10,1561,0,False,True,False,False,False,True,False,True,True
6504,5,2,244,5,10,1699,0,False,False,False,True,False,True,True,False,True
6505,7,1,264,4,9,1829,1,False,False,True,False,False,True,False,True,False
6506,5,1,254,5,10,1020,0,False,False,False,True,False,True,False,True,True
6507,4,4,264,6,6,1758,0,False,False,False,False,False,True,True,False,False
6508,6,4,309,4,9,1771,1,True,False,False,False,False,True,True,False,True
6509,5,1,298,4,4,1853,0,False,True,False,False,False,True,True,False,False
6510,5,5,265,5,1,1568,0,False,False,False,True,False,True,False,True,True
6511,6,2,246,4,7,1071,0,False,False,True,False,False,True,False,True,True
6512,5,2,222,5,5,1329,0,False,False,False,True,False,True,True,False,False
6513,7,5,250,4,1,1690,1,False,False,False,False,False,True,True,False,True
6514,4,2,240,5,7,1711,1,True,False,False,False,False,True,False,True,True
6515,4,1,246,6,6,1335,1,False,True,False,False,False,True,True,False,False
6516,6,2,293,5,4,1281,0,False,False,False,True,False,True,False,True,False
6517,5,5,189,5,3,5254,1,False,False,True,False,False,True,True,False,True
6518,3,5,270,3,7,4459,1,False,False,False,True,False,True,False,False,False
6519,4,4,266,3,10,5221,0,False,False,False,False,False,True,True,False,True
6520,3,2,270,3,9,5873,1,True,False,False,False,False,True,False,True,True
6521,3,3,216,8,4,5329,1,False,True,False,False,False,True,False,True,True
6522,3,3,147,8,7,5822,0,False,False,False,True,False,True,False,True,False
6523,3,5,270,6,9,4195,0,False,False,True,False,False,True,False,True,False
6524,3,3,261,8,10,4145,0,False,False,False,True,False,True,True,False,True
6525,3,1,261,8,9,5248,1,False,False,False,False,False,True,False,True,False
6526,4,4,177,6,6,5451,1,True,False,False,False,False,True,True,False,True
6527,4,2,142,10,9,4280,1,False,True,False,False,False,True,False,False,False
6528,5,3,222,3,10,4597,0,False,False,False,True,False,True,False,True,False
6529,4,5,186,7,1,4357,0,False,False,True,False,False,True,False,True,False
6530,3,3,177,3,10,5374,1,False,False,False,True,False,True,False,True,True
6531,4,4,251,4,1,4252,0,False,False,False,False,False,True,True,False,False
6532,3,3,240,7,3,4385,0,True,False,False,False,False,True,False,True,True
6533,3,5,260,4,8,4162,1,False,True,False,False,False,True,False,True,False
6534,4,2,206,7,7,5479,1,False,False,False,True,False,True,False,False,True
6535,4,5,242,2,4,5341,0,False,False,True,False,False,True,True,False,True
6536,3,2,194,3,3,5779,1,False,False,False,True,False,True,True,False,False
6537,5,2,232,3,1,1187,1,False,False,False,False,False,True,True,False,False
6538,6,4,279,4,1,1246,1,True,False,False,False,False,True,True,False,False
6539,6,3,251,4,1,1230,1,False,True,False,False,False,True,True,False,True
6540,6,2,300,5,3,1696,0,False,False,False,True,False,True,True,False,True
6541,7,5,133,5,7,1239,1,False,False,True,False,False,True,True,False,False
6542,6,4,283,4,10,1512,0,False,False,False,True,False,True,True,False,False
6543,7,5,296,4,2,1823,1,False,False,False,False,False,True,True,False,False
6544,6,1,261,4,8,1524,0,True,False,False,False,False,True,False,True,False
6545,6,3,286,4,5,1750,1,False,True,False,False,False,True,True,False,True
6546,6,5,298,4,3,1520,0,False,False,False,True,False,True,True,False,True
6547,6,3,287,4,8,1850,1,False,False,True,False,False,True,False,True,False
6548,6,2,251,4,6,1864,0,False,False,False,True,False,True,False,True,False
6549,5,4,231,5,10,1247,0,False,False,False,False,False,True,True,False,True
6550,5,1,249,5,1,1654,1,True,False,False,False,True,False,False,True,False
6551,5,5,244,5,5,1787,0,False,True,False,False,True,False,True,False,True
6552,7,3,264,4,3,1296,0,False,False,False,True,True,False,False,True,True
6553,5,4,254,5,7,1545,0,False,False,True,False,True,False,False,True,True
6554,4,1,264,6,7,1007,0,False,False,False,True,True,False,True,False,True
6555,6,2,309,4,6,1335,0,False,False,False,False,True,False,True,False,False
6556,5,1,298,4,4,1551,0,True,False,False,False,True,False,True,False,True
6557,5,3,265,5,6,1929,0,False,True,False,False,True,False,False,True,False
6558,6,2,246,4,7,1297,1,False,False,False,True,True,False,False,True,False
6559,5,5,222,5,4,1311,0,False,False,True,False,True,False,True,False,False
6560,7,1,250,4,9,1890,1,False,False,False,True,True,False,True,False,True
6561,6,5,269,4,2,1243,0,False,False,False,False,True,False,True,False,False
6562,6,2,161,4,9,1377,0,True,False,False,False,True,False,True,False,False
6563,4,3,256,5,5,1533,1,False,True,False,False,True,False,True,False,False
6564,5,1,303,5,4,1009,0,False,False,False,True,True,False,False,True,False
6565,5,3,257,5,3,1953,0,False,False,True,False,True,False,False,True,False
6566,5,2,259,5,3,1724,1,False,False,False,True,True,False,True,False,False
6567,4,4,249,6,1,1398,1,False,False,False,False,True,False,True,False,False
6568,6,2,289,4,3,1116,0,True,False,False,False,True,False,False,False,False
6569,6,2,308,5,6,1118,0,False,True,False,False,True,False,False,True,False
6570,6,3,297,4,2,1520,1,False,False,False,True,True,False,False,True,False
6571,4,2,255,5,1,1353,1,False,False,True,False,True,False,True,False,True
6572,6,4,266,4,9,1253,1,False,False,False,True,False,False,True,False,True
6573,7,5,302,4,3,1597,1,False,False,False,False,False,False,True,False,True
6574,4,4,223,5,4,1344,0,True,False,False,False,False,False,False,True,True
6575,6,1,261,4,6,1703,1,False,True,False,False,False,False,True,False,False
6576,4,1,273,5,7,1922,0,False,False,False,True,False,False,True,False,False
6577,6,5,260,4,2,1221,0,False,False,True,False,False,False,True,False,False
6578,5,1,266,5,9,1852,0,False,False,False,True,False,False,True,False,False
6579,2,1,164,5,8,1886,0,False,False,False,False,False,False,True,False,False
6580,5,5,240,6,9,1117,0,True,False,False,False,False,False,False,True,False
6581,6,5,305,4,10,1418,1,False,True,False,False,False,False,False,True,True
6582,5,3,248,5,7,1475,1,False,False,False,True,False,False,True,False,False
6583,7,2,279,4,1,1480,0,False,False,True,False,False,False,False,True,False
6584,5,2,244,6,7,1315,0,False,False,False,True,False,False,True,False,False
6585,5,1,267,5,4,1097,0,False,False,False,False,False,False,True,False,False
6586,7,2,275,4,6,1513,0,True,False,False,False,False,False,False,True,False
6587,6,4,299,4,9,1036,1,False,True,False,False,False,False,False,True,True
6588,6,1,254,4,3,1488,1,False,False,False,True,False,False,False,True,False
6589,6,1,273,4,6,1524,0,False,False,True,False,False,False,False,True,False
6590,5,3,218,5,6,1278,1,False,False,False,True,False,False,True,False,False
6591,5,4,267,5,10,1837,1,False,False,False,False,False,False,False,True,False
6592,6,2,259,4,6,1066,1,True,False,False,False,False,False,False,True,True
6593,7,4,272,4,3,1805,0,False,True,False,False,False,False,True,False,True
6594,5,4,281,4,8,1220,0,False,False,False,True,False,True,False,True,True
6595,6,2,267,4,1,1935,0,False,False,True,False,False,True,False,True,False
6596,6,4,260,4,10,1927,0,False,False,False,True,False,True,False,True,False
6597,7,2,261,4,9,1918,1,False,False,False,False,False,True,False,True,True
6598,4,1,219,2,2,1752,0,True,False,False,False,False,True,False,True,False
6599,4,3,264,5,3,1639,0,False,True,False,False,False,True,False,True,True
6600,7,3,310,5,5,1563,0,False,False,False,True,False,True,True,False,False
6601,6,4,297,5,6,1631,0,False,False,True,False,False,True,False,False,True
6602,4,3,274,5,5,1512,0,False,False,False,True,False,True,True,False,True
6603,5,5,246,5,6,1053,0,False,False,False,False,False,True,False,True,True
6604,5,3,221,6,3,1960,1,True,False,False,False,False,True,False,True,False
6605,6,3,295,4,10,1495,0,False,True,False,False,False,True,True,False,False
6606,7,4,259,4,6,1697,0,False,False,False,True,False,True,True,False,True
6607,4,4,138,3,7,1597,1,False,False,True,False,False,True,False,True,False
6608,3,5,250,2,9,1205,0,False,False,False,True,False,True,True,False,False
6609,5,1,236,6,4,1705,0,False,False,False,False,False,True,False,True,False
6610,5,1,267,5,10,1505,0,True,False,False,False,False,True,False,True,True
6611,6,4,283,4,1,1384,1,False,True,False,False,False,True,False,True,True
6612,7,1,244,4,8,1817,1,False,False,False,True,False,True,True,False,True
6613,5,2,260,5,9,1809,1,False,False,True,False,False,True,True,False,True
6614,5,1,276,5,5,1358,1,False,False,False,True,False,True,False,True,True
6615,7,3,307,4,4,1653,0,False,False,False,False,False,True,True,False,True
6616,6,5,266,4,8,1709,0,True,False,False,False,False,True,True,False,True
6617,5,2,237,5,6,1084,0,False,True,False,False,False,True,False,True,True
6618,4,4,251,6,4,1869,0,False,False,False,True,False,True,False,True,True
6619,4,1,247,6,4,1349,1,False,False,True,False,False,True,True,False,True
6620,3,3,279,4,3,4620,0,False,False,False,True,False,True,True,False,True
6621,5,5,230,3,10,5163,0,False,False,False,False,False,True,True,False,False
6622,4,5,234,3,4,5100,1,True,False,False,False,False,True,True,False,False
6623,6,5,152,4,8,5351,0,False,True,False,False,False,True,False,True,False
6624,3,4,160,4,9,4733,1,False,False,False,True,False,True,False,True,True
6625,3,2,263,3,3,5303,0,False,False,True,False,False,True,True,False,False
6626,4,1,164,3,4,5910,0,False,False,False,True,False,True,True,False,True
6627,3,3,209,2,1,5098,1,False,False,False,False,False,True,False,True,True
6628,5,1,245,3,9,4694,0,True,False,False,False,False,True,True,False,False
6629,3,4,172,2,5,5919,0,False,True,False,False,False,True,True,False,True
6630,2,5,180,6,7,4907,1,False,False,False,True,False,True,False,True,False
6631,3,3,145,3,8,4522,0,False,False,True,False,False,True,False,True,False
6632,3,4,248,3,6,4932,0,False,False,False,True,False,True,False,True,False
6633,5,4,242,3,4,4805,0,False,False,False,False,False,True,False,False,False
6634,4,3,237,3,8,5045,1,True,False,False,False,False,True,False,True,False
6635,4,4,203,2,4,4793,0,False,True,False,False,False,True,True,False,False
6636,3,4,186,4,6,4403,0,False,False,False,True,False,True,True,False,True
6637,4,1,155,5,1,5986,0,False,False,True,False,False,True,True,False,False
6638,3,4,153,4,5,5604,1,False,False,False,True,False,True,True,False,True
6639,3,2,199,2,10,4659,0,False,False,False,False,False,True,False,True,True
6640,4,5,219,3,8,4605,0,True,False,False,False,False,True,False,True,True
6641,4,1,156,2,8,5488,0,False,True,False,False,False,True,True,False,True
6642,5,5,135,2,1,4324,1,False,False,False,True,False,True,True,False,False
6643,3,4,244,3,2,5389,0,False,False,True,False,False,True,False,True,True
6644,5,1,183,3,10,5023,0,False,False,False,True,False,True,True,False,False
6645,4,3,258,2,3,4555,0,False,False,False,False,False,True,True,False,False
6646,6,2,168,2,3,5853,0,True,False,False,False,False,True,True,False,True
6647,5,1,161,2,10,4108,1,False,True,False,False,False,True,False,True,False
6648,4,2,246,2,2,4497,1,False,False,False,True,False,True,True,False,True
6649,3,3,232,4,3,5828,0,False,False,True,False,False,True,False,True,True
6650,3,3,155,2,5,5577,0,False,False,False,True,False,True,False,True,False
6651,5,5,162,2,6,5868,0,False,False,False,False,False,True,False,True,True
6652,4,3,123,4,6,4166,0,True,False,False,False,False,True,False,True,True
6653,3,4,235,2,10,4575,0,False,True,False,False,False,True,True,False,False
6654,5,1,179,2,3,5417,0,False,False,False,True,False,True,True,False,False
6655,3,5,202,2,3,5746,1,False,False,True,False,False,True,False,True,True
6656,4,5,272,2,1,5378,0,False,False,False,True,False,True,False,True,False
6657,4,2,185,3,1,5338,0,False,False,False,False,False,True,False,True,True
6658,3,3,188,2,2,4336,0,True,False,False,False,False,True,False,True,False
6659,3,2,250,4,3,5449,1,False,True,False,False,False,True,True,False,False
6660,5,3,224,4,7,4553,0,False,False,False,True,False,True,True,False,True
6661,4,1,261,3,10,5943,0,False,False,True,False,False,True,True,False,False
6662,3,1,200,2,8,4337,0,False,False,False,True,False,True,False,True,True
6663,4,1,200,4,3,5837,0,False,False,False,False,False,True,False,True,True
6664,2,1,143,3,4,4512,0,True,False,False,False,False,True,True,False,True
6665,3,4,199,3,7,5089,0,False,True,False,False,False,True,True,False,True
6666,4,5,157,3,2,5791,1,False,False,False,True,False,True,False,True,True
6667,3,2,225,3,5,4304,1,False,False,True,False,False,True,False,False,True
6668,3,3,152,2,3,4193,1,False,False,False,True,False,True,False,True,True
6669,4,4,236,2,6,5101,1,False,False,False,False,False,True,False,True,False
6670,3,1,266,5,1,5459,0,True,False,False,False,False,True,True,False,True
6671,3,2,243,4,4,4410,1,False,True,False,False,False,True,False,True,True
6672,4,5,224,6,5,5659,1,False,False,False,True,False,True,False,False,False
6673,3,5,153,4,10,5897,0,False,False,True,False,False,True,True,False,False
6674,4,2,232,3,7,5737,1,False,False,False,True,False,True,False,True,False
6675,3,3,253,3,5,4754,1,False,False,False,False,False,True,False,True,True
6676,3,3,150,3,5,5328,0,True,False,False,False,False,True,True,False,True
6677,4,3,198,2,5,5724,1,False,True,False,False,False,True,True,False,True
6678,4,4,231,3,9,4305,1,False,False,False,True,False,True,True,False,True
6679,3,5,135,2,9,5614,1,False,False,True,False,False,True,False,True,False
6680,5,4,153,3,5,4711,1,False,False,False,True,False,True,True,False,True
6681,4,2,201,2,3,4869,1,False,False,False,False,False,True,True,False,True
6682,4,4,273,2,6,5676,1,True,False,False,False,False,True,False,True,True
6683,5,4,245,3,4,4298,0,False,True,False,False,False,True,False,False,True
6684,4,4,157,2,9,4491,1,False,False,False,True,False,True,True,False,True
6685,4,3,150,2,8,4965,1,False,False,True,False,False,True,False,False,False
6686,3,3,243,2,3,4675,1,False,False,False,True,False,True,True,False,True
6687,4,5,105,5,4,5824,1,False,False,False,False,True,False,False,False,True
6688,5,4,221,5,6,5059,0,True,False,False,False,True,False,True,False,True
6689,3,1,236,6,10,4858,0,False,True,False,False,True,False,False,True,False
6690,4,4,263,3,5,4193,0,False,False,False,True,True,False,False,True,True
6691,3,3,213,2,10,5495,0,False,False,True,False,True,False,True,False,True
6692,6,1,259,3,3,5683,0,False,False,False,True,True,False,True,False,False
6693,4,2,190,3,7,4766,0,False,False,False,False,True,False,False,True,True
6694,3,5,213,4,9,5550,1,True,False,False,False,True,False,False,True,True
6695,5,3,261,4,5,4623,1,False,True,False,False,True,False,False,True,False
6696,3,5,254,3,5,4946,0,False,False,False,True,True,False,False,True,True
6697,3,4,151,4,1,4587,1,False,False,True,False,True,False,False,True,False
6698,5,1,187,4,9,5657,1,False,False,False,True,True,False,False,True,False
6699,4,5,139,2,1,4606,0,False,False,False,False,True,False,False,True,False
6700,5,2,173,2,10,4741,0,True,False,False,False,True,False,False,False,False
6701,3,3,136,3,10,5175,0,False,True,False,False,True,False,True,False,True
6702,4,1,272,4,1,5597,0,False,False,False,True,True,False,False,False,True
6703,6,4,116,3,6,4649,0,False,False,True,False,True,False,True,False,True
6704,4,2,181,3,10,4212,1,False,False,False,True,True,False,True,False,True
6705,5,3,230,3,4,4914,1,False,False,False,False,True,False,False,True,True
6706,2,5,127,3,3,5964,0,True,False,False,False,True,False,False,True,False
6707,3,1,182,3,2,5760,0,False,True,False,False,True,False,True,False,True
6708,3,1,186,2,7,4556,0,False,False,False,True,True,False,False,True,False
6709,5,1,271,4,3,4610,1,False,False,True,False,False,False,True,False,True
6710,5,3,171,2,1,5385,1,False,False,False,True,False,False,False,True,False
6711,4,3,238,2,2,5328,0,False,False,False,False,False,False,False,True,False
6712,4,4,184,3,8,4453,1,True,False,False,False,False,False,True,False,True
6713,5,2,214,2,8,4767,0,False,True,False,False,False,False,True,False,False
6714,4,4,279,6,5,4898,1,False,False,False,True,False,False,False,True,True
6715,3,2,168,4,1,4184,1,False,False,True,False,False,False,True,False,False
6716,6,4,221,5,8,4511,1,False,False,False,True,False,False,False,True,True
6717,3,5,260,3,7,5379,1,False,False,False,False,False,False,False,True,True
6718,4,3,204,3,2,5010,0,True,False,False,False,False,False,False,True,True
6719,4,2,142,3,6,4918,0,False,True,False,False,False,False,False,True,False
6720,4,3,178,3,3,5669,0,False,False,False,True,False,False,False,True,True
6721,2,1,203,3,6,4234,0,False,False,True,False,False,False,False,True,True
6722,4,2,180,4,9,4329,0,False,False,False,True,False,False,False,True,True
6723,4,4,193,3,3,4596,0,False,False,False,False,False,False,False,True,False
6724,5,4,99,2,4,4259,0,True,False,False,False,False,False,False,False,False
6725,3,1,250,3,1,4347,0,False,True,False,False,False,False,True,False,True
6726,4,1,152,3,3,4250,1,False,False,False,True,False,False,False,True,False
6727,4,1,265,2,10,5418,1,False,False,True,False,False,False,True,False,False
6728,2,3,226,2,2,4566,0,False,False,False,True,False,False,False,True,True
6729,3,3,234,3,3,4405,0,False,False,False,False,False,False,True,False,True
6730,4,3,225,2,4,4732,0,True,False,False,False,False,False,False,False,False
6731,3,5,161,2,9,4623,0,False,True,False,False,False,True,False,True,True
6732,5,2,246,3,10,5110,0,False,False,False,True,False,True,False,True,False
6733,4,5,162,3,10,4850,1,False,False,True,False,False,True,False,True,False
6734,4,4,135,3,2,5016,0,False,False,False,True,False,True,False,True,True
6735,4,3,201,2,10,4875,0,False,False,False,False,False,True,True,False,False
6736,6,4,235,6,1,5533,1,True,False,False,False,False,True,True,False,True
6737,5,2,214,2,10,5192,0,False,True,False,False,False,True,True,False,False
6738,6,3,245,5,8,5678,1,False,False,False,True,False,True,False,True,False
6739,5,5,192,2,10,5564,0,False,False,True,False,False,True,True,False,True
6740,5,5,179,5,3,4333,1,False,False,False,True,False,True,True,False,True
6741,6,3,210,4,9,5440,0,False,False,False,False,False,True,False,True,True
6742,3,2,209,2,2,4635,0,True,False,False,False,False,True,False,True,False
6743,4,2,200,3,7,4323,0,False,True,False,False,False,True,False,True,True
6744,6,3,165,5,5,4871,0,False,False,False,True,False,True,False,True,True
6745,3,5,168,3,7,4296,0,False,False,True,False,False,True,False,True,True
6746,4,4,203,2,10,5192,0,False,False,False,True,False,True,True,False,False
6747,4,5,202,3,8,5416,0,False,False,False,False,False,True,False,True,True
6748,4,2,266,3,2,5252,1,True,False,False,False,False,True,False,True,False
6749,2,1,248,6,2,5182,0,False,True,False,False,False,True,True,False,False
6750,5,3,173,3,5,5395,0,False,False,False,True,False,True,True,False,True
6751,2,4,156,3,8,5668,1,False,False,True,False,False,True,False,True,False
6752,3,5,109,2,2,5978,1,False,False,False,True,False,True,False,False,True
6753,3,4,250,3,6,4830,1,False,False,False,False,False,True,True,False,True
6754,2,4,195,4,3,5641,1,True,False,False,False,False,True,False,True,True
6755,4,1,160,5,10,4018,1,False,True,False,False,False,True,True,False,False
6756,2,5,189,3,5,5320,0,False,False,False,True,False,True,True,False,False
6757,4,3,239,3,9,5897,1,False,False,True,False,False,True,False,True,True
6758,3,3,204,2,5,5399,0,False,False,False,True,False,True,False,True,False
6759,4,5,156,3,5,4610,0,False,False,False,False,False,True,True,False,True
6760,5,2,192,3,7,5695,1,True,False,False,False,False,True,False,False,False
6761,4,2,233,2,7,5546,1,False,True,False,False,False,True,True,False,True
6762,5,3,253,3,3,5944,1,False,False,False,True,False,True,True,False,False
6763,2,1,277,6,10,4165,0,False,False,True,False,False,True,True,False,True
6764,4,2,211,2,9,5883,1,False,False,False,True,False,True,True,False,False
6765,6,4,172,6,10,5554,1,False,False,False,False,False,True,False,True,False
6766,5,4,211,4,4,4498,1,True,False,False,False,False,True,True,False,False
6767,2,3,248,4,2,4521,0,False,True,False,False,False,True,False,False,False
6768,3,4,176,3,4,5623,0,False,False,False,True,False,True,False,True,True
6769,4,1,100,6,6,5841,0,False,False,True,False,False,True,False,True,True
6770,5,5,195,4,1,4393,1,False,False,False,True,False,True,True,False,False
6771,3,2,137,3,4,5617,0,False,False,False,False,False,True,True,False,False
6772,4,4,195,4,2,5464,0,True,False,False,False,False,True,False,True,True
6773,2,5,185,3,9,5810,0,False,True,False,False,False,True,True,False,False
6774,3,1,250,2,9,4753,0,False,False,False,True,False,True,False,True,False
6775,3,2,150,3,2,4660,1,False,False,True,False,False,True,True,False,True
